,collection_date,country,host_species,reassortant,state,strain_name,subtype
656,2003-08-17,New Zealand,Human,False,Canterbury,A/Canterbury/392/2003,H3N2
657,2004-07-03,Canada,Avian,False,Alberta,A/mallard/Alberta/68/2004,H10N7
658,2007-02-21,USA,Swine,False,North Carolina,A/swine/North Carolina/01469/2007,H3N2
659,2010-08-11,USA,Mallard/Avian,False,California,A/mallard/California/1523/2010,H4N6
660,2007-09-26,China,Duck/Avian,False,Fujian,A/duck/Fujian/4224/2007,H6N6
661,2008-11-11,Taiwan,Human,False,,A/Taiwan/9042/2008,H1N1
662,1996-01-01,USA,Human,False,Memphis,A/Memphis/3/1996,H1N1
663,1988-05-15,USA,Ruddy Turnstone/Avian,True,DE,A/ruddy turnstone/DE/510/1988,H9N6
664,2013-10-16,China,Duck/Avian,True,Zhejiang,A/duck/Zhejiang/D13/2013,H3N2
665,2008-12-26,China,Chicken/Avian,False,Huadong,A/chicken/Huadong/4/2008,H5N1
666,2009-11-07,USA,Human,False,Texas,A/Texas/JMS361/2009,H1N1
667,2006-05-21,Viet Nam,Human,False,HoChiMinh,A/HoChiMinh/HCM526/2006,H1N1
668,1993-12-01,Canada,Pintail/Avian,True,ALB,A/pintail/ALB/179/1993,H6N1
669,2010-01-01,Mexico,Swine,False,,A/swine/Mexico/Mex50/2010,H3N2
670,2012-10-12,Nicaragua,Human,False,,A/Nicaragua/AGA2-106/2012,H3N2
671,2011-01-01,Hong Kong,Teal/Avian,False,,A/common teal/Hong Kong/MPL1075/2011,H11N9
672,2003-08-28,USA,Swine,False,Oklahoma,A/swine/Oklahoma/00142/2003,H3N2
673,2005-11-26,Sweden,Mallard/Avian,False,,A/mallard/Sweden/5944/2005,H7N7
674,2007-09-13,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/7MP1094/2007,H3N8
675,2007-08-22,Canada,Unknown,False,Alberta,A/unknown/Alberta/126/2007,H3N8
676,2003-07-07,New Zealand,Human,False,Waikato,A/Waikato/108/2003,H3N2
677,2007-10-16,Sweden,Mallard/Avian,False,,A/mallard/Sweden/68544/2007,H4N6
678,2011-01-19,Greece,Human,False,Athens,A/Athens/INS551/2011,H1N1
679,2011-01-19,USA,Human,False,Illinois,A/Illinois/NHRC0002/2011,H3N2
680,2007-02-06,USA,Human,False,Texas,A/Texas/UR06-0174/2007,H1N1
681,2009-02-20,Mexico,Human,False,,A/Mexico/24042/2009,H1N1
682,2011-08-12,USA,Mallard/Avian,False,California,A/mallard/California/2540P/2011,H3N8
683,2011-08-08,USA,Swine,False,Ohio,A/swine/Ohio/11SW170/2011,H3N2
684,2003-12-02,United Kingdom,Human,False,England,A/England/917/2003,H3N2
685,2007-10-26,China,Duck/Avian,False,Fujian,A/duck/Fujian/5784/2007,H6N6
686,1983-01-01,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/598/1983,H5N2
687,2011-01-20,Egypt,Goose/Avian,False,,A/goose/Egypt/M2794A/2011,H5N1
688,2005-01-01,China,Bird/Avian,True,Guangxi,A/bird/Guangxi/83/2005,H9N2
689,2009-07-08,USA,Human,False,New York,A/New York/4565/2009,H1N1
690,2002-01-01,Sweden,Mallard/Avian,False,,A/mallard/Sweden/57/2002,H2N3
691,2006-07-26,China,Duck/Avian,True,Guangxi,A/duck/Guangxi/2736/2006,H6N8
692,2009-10-15,USA,Human,False,Wisconsin,A/Wisconsin/629-D00692/2009,H1N1
693,2004-01-20,USA,Human,False,Georgia,A/Georgia/NHRC0001/2004,H3N2
694,2010-07-31,USA,Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM06909R0/2010,H7N3
695,2012-05-18,Peru,Human,False,,A/Peru/PER175/2012,H3N2
696,1985-08-13,Canada,Shoveler/Avian,False,ALB,A/shoveler/ALB/114/1985,H6N2
697,2011-10-16,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/11OS3422/2011,H11N9
698,2003-12-05,USA,Human,False,Georgia,A/Georgia/NHRC0001/2003,H3N2
699,2012-01-16,South Korea,Swine,False,Korea,A/swine/Korea/CY01-06/2012,H1N1
700,2011-06-16,USA,Swine,False,Arkansas,A/swine/Arkansas/SG1378/2011,H1N2
701,2009-01-01,USA,Avian,True,Interior Alaska,A/mallard/Interior Alaska/9BM10393R0/2009,H12N8
702,2011-01-21,USA,Human,False,Dayton,A/Dayton/INS3_634/2011,H1N1
703,2012-12-13,USA,Human,False,Chicago,A/Chicago/YGA_04035/2012,H3N2
704,2007-10-27,USA,Avian,False,California,A/greater white-fronted goose/California/44358-076/2007,H6N1
705,2007-09-10,USA,Northern Shoveler/Avian,False,Oregon,A/northern shoveler/Oregon/44336-179/2007,H4N6
706,2004-08-15,New Zealand,Human,False,Canterbury,A/Canterbury/18/2004,H3N2
707,2002-05-06,New Zealand,Human,False,Canterbury,A/Canterbury/18/2002,H3N2
708,2005-01-01,Thailand,Openbill Stork/Avian,False,Nakhonsawan,A/open-billed stork/Nakhonsawan/BBD3509M/05,H5N1
709,2006-01-01,USA,Mallard/Avian,True,Oregon,A/mallard/Oregon/461067-2/2006,H5N2
710,2004-08-26,USA,Swine,False,Oklahoma,A/swine/Oklahoma/SG1460/2004,H1N1
711,2006-12-28,USA,Human,False,Michigan,A/Michigan/UR06-0015/2006,H1N1
712,1991-12-01,France,Human,False,Paris,A/Paris/467/1991,H3N2
713,2007-09-26,Russia,Mallard/Avian,True,Altai,A/mallard/Altai/1208/2007,H3N6
714,1984-01-01,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/2256/1984,H11N9
715,1999-11-05,Malaysia,Human,False,,A/Malaysia/12974/1999,H3N2
716,2004-09-27,New Zealand,Human,False,Wellington,A/Wellington/55/2004,H3N2
717,2009-05-30,USA,Human,False,Brownsville,A/Brownsville/39H/2009,H1N1
718,2009-06-17,Argentina,Human,False,,A/Argentina/7980/2009,H1N1
719,2009-09-01,USA,Human,False,Texas,A/Texas/45010998/2009,H1N1
720,2006-08-26,China,Duck/Avian,False,Shantou,A/duck/Shantou/14543/2006,H6N6
721,2009-06-18,USA,Human,False,California,A/California/VRDL26/2009,H1N1
722,2012-08-24,USA,Mallard/Avian,False,California,A/mallard/California/3381/2012,H2N3
723,2009-06-10,USA,Human,False,Texas,A/Texas/42102708/2009,H1N1
724,2009-11-01,Russia,Human,False,,A/Russia/14/2009,H1N1
725,2011-07-07,Australia,Human,False,Darlinghurst,A/Darlinghurst/INS3_645/2011,H1N1
726,1995-01-11,Netherlands,Human,False,,A/Netherlands/1/1995,H3N2
727,2013-03-07,Georgia,Gull/Avian,False,Republic of Georgia,A/yellow-legged gull/Republic of Georgia/2/2013,H13N8
728,2012-09-14,Georgia,Gull/Avian,False,Republic of Georgia,A/yellow-legged gull/Republic of Georgia/2/2012,H13N6
729,2012-10-03,Nicaragua,Human,False,,A/Nicaragua/AGA2-17/2012,H3N2
730,2007-10-16,Sweden,Mallard/Avian,True,,A/mallard/Sweden/68504/2007,H4N2
731,2009-11-17,USA,Human,False,Boston,A/Boston/678/2009,H1N1
732,2010-02-26,Singapore,Human,False,,A/Singapore/GP999/2010,H1N1
733,2005-08-30,Canada,Mallard/Avian,True,British Columbia,A/mallard/British Columbia/07826/2005,H5N2
734,2002-02-06,USA,Human,False,New York,A/New York/133/2002,H3N2
735,1993-12-21,Singapore,Human,False,,A/Singapore/19/1993,H3N2
736,2009-04-29,USA,Human,False,California,A/California/VRDL237/2009,H1N1
737,2007-09-17,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/02490/2007,H7N3
738,2010-08-10,Australia,Human,False,Sydney,A/Sydney/DD3-07/2010,H1N1
739,2007-09-05,USA,Northern Shoveler/Avian,False,Interior Alaska,A/northern shoveler/Interior Alaska/4/2007,H3N8
740,2014-03-26,China,Duck/Avian,False,Guangdong,A/duck/Guangdong/GD01/2014,H5N6
741,1999-01-01,USA,Mallard/Avian,True,MN,A/mallard/MN/259/1999,H3N6
742,1989-05-23,USA,Ruddy Turnstone/Avian,False,New Jersey,A/ruddy turnstone/New Jersey/348/1989,H11N1
743,2007-06-07,Nicaragua,Human,False,Managua,A/Managua/112.01/2007,H3N2
744,2009-08-19,Singapore,Human,False,,A/Singapore/GP3104/2009,H1N1
745,2009-07-04,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM1962/2009,H4N6
746,2007-01-25,Viet Nam,Human,False,HaNoi,A/HaNoi/Q071/2007,H3N2
747,2013-11-26,USA,Swine,False,Illinois,A/swine/Illinois/A01427210/2013,H1N1
748,2006-05-31,Viet Nam,Human,False,HoChiMinh,A/HoChiMinh/HCM554/2006,H1N1
749,2012-08-28,USA,Swine,False,Nebraska,A/swine/Nebraska/A01301493/2012,H1N1
750,2005-08-01,Australia,Human,False,Western Australia,A/Western Australia/76/2005,H3N2
751,2009-07-05,USA,Swine,False,Ohio,A/swine/Ohio/09SW1478E/2009,H1N2
752,2009-08-14,USA,Human,False,New York,A/New York/4777/2009,H1N1
753,2010-03-11,Hong Kong,Swine,False,,A/swine/Hong Kong/814/2010,H1N1
754,2009-11-20,Germany,Human,False,Bonn,A/Bonn/INS278/2009,H1N1
755,1982-01-01,Canada,Blue-Winged Teal/Avian,False,Saskatchewan,A/blue-winged teal/Saskatchewan/75/1982,H3N8
756,2006-01-01,USA,Environment,False,New York,A/environment/New York/29047-1/2006,H7N2
757,2009-07-24,Australia,Human,False,,A/Australia/39/2009,H1N1
758,2003-07-08,New Zealand,Human,False,Waikato,A/Waikato/120/2003,H3N2
759,1994-07-01,Canada,Blue-Winged Teal/Avian,True,ALB,A/blue-winged teal/ALB/293/1994,H4N6
760,2008-11-05,USA,Mallard/Avian,True,California,A/mallard/California/6524/2008,H12N5
761,2013-01-12,USA,Human,False,Houston,A/Houston/JMM_141/2013,H3N2
762,2005-01-01,China,Duck/Avian,False,Shantou,A/duck/Shantou/3324/2005,H6N2
763,2012-11-05,USA,Swine,False,Kentucky,A/swine/Kentucky/12TOSU1052/2012,H1N2
764,2011-09-14,USA,Swine,False,Illinois,A/swine/Illinois/A00857129/2011,H1N1
765,2009-07-11,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM2254/2009,H4N6
766,2004-01-01,Viet Nam,Chicken/Avian,False,,A/chicken/Viet Nam/TN-025/2004,H5N1
767,2009-11-05,USA,Human,False,District of Columbia,A/District of Columbia/INS231/2009,H1N1
768,2009-01-26,India,Chicken/Avian,False,West Bengal,A/chicken/West Bengal/155505/2009,H5N1
769,1993-12-30,USA,Human,False,New York,A/New York/706/1993,H3N2
770,2013-08-28,USA,Mallard/Avian,False,New Jersey,A/mallard/New Jersey/ND0007132/2013,H4N8
771,2007-03-02,Viet Nam,Human,False,HaNoi,A/HaNoi/N71/2007,H3N2
772,2009-04-30,United Kingdom,Human,False,England,A/England/214/2009,H1N1
773,2004-01-01,Viet Nam,Human,False,HungYen,A/HungYen/HY028/2004,H3N2
774,2013-02-11,Finland,Human,False,Helsinki,A/Helsinki/613/2013,H1N1
775,2009-02-01,USA,Human,False,Alabama,A/Alabama/WRAIR1242P/2009,H3N2
776,2011-11-11,China,Duck/Avian,False,Hunan,A/duck/Hunan/S4101/2011,H5N2
777,2009-06-13,Nicaragua,Human,False,Managua,A/Managua/5221.03/2009,H1N1
778,2007-12-26,China,Duck/Avian,True,Jiangxi,A/duck/Jiangxi/7348/2007,H6N2
779,2012-12-14,USA,Human,False,Houston,A/Houston/JMM_70/2012,H3N2
780,2009-08-26,USA,Swine,False,Colorado,A/swine/Colorado/SG1322/2009,H1N1
781,2012-03-22,China,Swine,False,Guangdong,A/swine/Guangdong/947/2012,H3N2
782,2005-02-01,USA,Muscovy Duck/Avian,False,New York,A/Muscovy duck/New York/11646-4/2005,H7N2
783,2010-06-04,Nicaragua,Human,False,Managua,A/Managua/1422.03/2010,H3N2
784,2008-01-01,Hong Kong,Human,False,,A/Hong Kong/1870/2008,H1N1
785,2013-08-31,USA,Swine,False,Indiana,A/swine/Indiana/13TOSU5671/2013,H1N1
786,2011-02-25,USA,Human,False,Boston,A/Boston/DOA63/2011,H3N2
787,2000-06-19,New Zealand,Human,False,Wellington,A/Wellington/2/2000,H1N1
788,2008-03-11,USA,Human,False,Boston,A/Boston/78/2008,H3N2
789,2010-08-25,Thailand,Human,False,Bangkok,A/Bangkok/INS502/2010,H1N1
790,2013-07-23,USA,Mallard/Avian,False,California,A/mallard/California/1399/2013,H5N5
791,2009-08-11,Malaysia,Human,False,,A/Malaysia/2097717/2009,H1N1
792,2009-05-01,Mexico,Human,False,Mexico City,A/Mexico City/025/2009,H1N1
793,2009-11-04,China,Duck/Avian,False,Shanghai,A/duck/Shanghai/C164/2009,H9N2
794,2006-01-01,USA,Shorebird/Avian,True,Delaware,A/shorebird/Delaware/172/2006,H16N3
795,2014-07-08,Viet Nam,Muscovy Duck/Avian,False,Vietnam,A/muscovy duck/Vietnam/LBM687/2014,H4N6
796,2010-07-11,Thailand,Human,False,Khon Kaen,A/Khon Kaen/INS451/2010,H1N1
797,2010-08-24,USA,Swine,False,Ohio,A/swine/Ohio/10SW207/2010,H3N2
798,2008-12-26,South Korea,Duck/Avian,True,wild duck,A/wild duck/SH17-1/2008,H2N3
799,2009-12-13,Greece,Human,False,Athens,A/Athens/INS322/2009,H1N1
800,2009-07-09,Russia,Human,False,Moscow,A/Moscow/IIV04/2009,H1N1
801,2009-11-03,Canada,Turkey/Avian,False,Ontario,A/turkey/Ontario/FAV114-17/2009,H1N1
802,2010-03-26,South Korea,Duck/Avian,True,wild duck,A/wild duck/SH38-51/2010,H2N8
803,2007-08-16,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/7MP0345BR2/2007,H3N8
804,2013-01-23,USA,Human,False,Boston,A/Boston/YGA_01191/2013,H3N2
805,2013-01-11,USA,Human,False,Boston,A/Boston/DOA2-163/2013,H3N2
806,2009-06-06,China,Human,False,Shanghai,A/Shanghai/143T/2009,H1N1
807,2009-09-09,USA,Human,False,Texas,A/Texas/45093670/2009,H1N1
808,1995-05-21,USA,Ruddy Turnstone/Avian,True,Delaware Bay,A/ruddy turnstone/Delaware Bay/220/1995,H7N9
809,2014-02-09,USA,Human,False,New York,A/New York/WC-LVD-14-025/2014,H1N1
810,1985-08-22,Canada,Blue-Winged Teal/Avian,False,ALB,A/blue-winged teal/ALB/569/1985,H3N8
811,1999-09-03,Italy,Turkey/Avian,False,,A/turkey/Italy/3185/1999,H7N1
812,2007-09-06,Portugal,Mallard/Avian,True,PT,A/mallard/PT/27972-B139/2007,H9N2
813,1995-01-18,USA,Guineafowl/Avian,False,New York,A/guinea fowl/New York/13824/1995,H2N2
814,2010-03-26,Laos,Duck/Avian,False,Lao,A/duck/Lao/959/2010,H5N1
815,2011-10-30,USA,Green-Winged Teal/Avian,True,Wisconsin,A/American green-winged teal/Wisconsin/11OS3580/2011,H12N2
816,2006-02-26,China,Duck/Avian,False,Fujian,A/duck/Fujian/1878/2006,H6N2
817,1994-08-14,Canada,Mallard/Avian,False,Alberta,A/mallard/Alberta/193/1994,H3N8
818,1996-01-01,China,Human,False,Nanchang,A/Nanchang/16/1996,H1N1
819,2012-12-29,USA,Human,False,Houston,A/Houston/JMM_97/2012,H3N2
820,2007-12-26,China,Environment,False,Hunan,A/environment/Hunan/5-38/2007,H9N2
821,2012-01-01,Finland,Human,False,,A/Finland/214/2012,H1N1
822,2010-01-01,USA,Mallard/Avian,True,Interior Alaska,A/mallard/Interior Alaska/10BM10787R0/2010,H7N3
823,2010-01-25,Singapore,Human,False,,A/Singapore/GP413/2010,H1N1
824,2007-08-05,USA,Mallard/Avian,False,California,A/mallard/California/20385-004/2007,H1N1
825,2013-02-09,USA,Redhead/Avian,True,Ohio,A/redhead/Ohio/13OS0428/2013,H6N2
826,2004-09-15,Australia,Human,False,Queensland,A/Queensland/45/2004,H3N2
827,2011-10-23,Iceland,Black-Headed Gull/Avian,True,,A/black-headed gull/Iceland/1298/2011,H10N5
828,2009-11-24,USA,Human,False,California,A/California/VRDL111/2009,H1N1
829,2012-01-01,Hong Kong,Chicken/Avian,False,,A/chicken/Hong Kong/JV231W/2012,H9N2
830,2011-02-09,Singapore,Human,False,,A/Singapore/GP479/2011,H1N1
831,1994-08-09,Canada,Avian,True,Alberta,A/mallard/Alberta/6/1994,H6N8
832,2007-02-05,USA,Human,False,Oregon,A/Oregon/UR06-0179/2007,H1N1
833,2009-05-24,Dominican Republic,Human,False,Santo Domingo,A/Santo Domingo/572N/2009,H1N1
834,2003-12-17,USA,Human,False,California,A/California/NHRC0003/2003,H3N2
835,2007-02-13,USA,Human,False,Oregon,A/Oregon/UR06-0291/2007,H1N1
836,2007-09-06,USA,Mallard/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/7MP0509/2007,H3N8
837,2006-02-26,China,Duck/Avian,False,Shantou,A/duck/Shantou/4129/2006,H6N6
838,2008-05-16,USA,Shorebird/Avian,False,Delaware Bay,A/shorebird/Delaware Bay/293/2008,H4N6
839,2007-10-16,Sweden,Mallard/Avian,False,,A/mallard/Sweden/68541/2007,H4N6
840,2006-05-22,USA,Ruddy Turnstone/Avian,True,Delaware,A/ruddy turnstone/Delaware/293/2006,H6N2
841,2013-03-26,Finland,Human,False,Helsinki,A/Helsinki/1496/2013,H1N1
842,2009-08-01,Australia,Human,False,,A/Australia/57/2009,H1N1
843,2009-04-29,USA,Human,False,California,A/California/VRDL393/2009,H3N2
844,2010-04-26,China,Duck/Avian,False,Eastern China,A/duck/Eastern China/16/2010,H6N6
845,2008-09-30,Viet Nam,Human,False,DaNang,A/DaNang/DN364/2008,H1N1
846,2009-06-24,Argentina,Human,False,,A/Argentina/9705/2009,H1N1
847,2013-12-27,USA,Human,False,New York,A/New York/WC-LVD-13-027/2013,H1N1
848,1982-01-01,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/1107/1982,H11N9
849,2011-02-11,USA,Human,False,Tennessee,A/Tennessee/F2041/2011,H1N1
850,2008-04-26,China,Horse,False,Liaoning,A/equine/Liaoning/9/2008,H3N8
851,2005-02-01,USA,Guineafowl/Avian,False,New York,A/Guinea fowl/New York/11646-3/2005,H7N2
852,2012-09-15,USA,Blue-Winged Teal/Avian,True,Ohio,A/blue-winged teal/Ohio/12OS2295/2012,H4N6
853,2013-11-26,China,Chicken/Avian,False,Shanghai,A/chicken/Shanghai/1107/2013,H9N2
854,2006-05-03,Malaysia,Human,False,,A/Malaysia/34450/2006,H1N1
855,2009-07-24,USA,Human,False,New York,A/New York/4728/2009,H1N1
856,2011-09-24,Canada,Blue-Winged Teal/Avian,False,,A/blue-winged teal/Canada/3286/2011,H3N8
857,2007-11-26,China,Horse,False,Xinjiang,A/equine/Xinjiang/2/2007,H3N8
858,2009-08-25,USA,Mallard/Avian,False,Ohio,A/mallard/Ohio/1695/2009,H4N6
859,2010-07-30,USA,Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM06448R0/2010,H4N6
860,2000-01-03,USA,Human,False,New York,A/New York/431/2000,H3N2
861,2007-01-01,USA,Swine,False,Minnesota,A/swine/Minnesota/07002083/2007,H1N1
862,2010-06-07,Nicaragua,Human,False,Managua,A/Managua/1167.03/2010,H3N2
863,2012-12-04,USA,Human,False,Texas,A/Texas/JMM_47/2012,H3N2
864,2007-08-28,Canada,Bufflehead/Avian,True,Alberta,A/bufflehead/Alberta/400/2007,H3N8
865,2009-08-09,USA,Avian,False,Interior Alaska,A/American green-winged teal/Interior Alaska/9BM8129R0/2009,H4N6
866,2009-04-28,USA,Human,False,New York,A/New York/3181/2009,H1N1
867,2009-10-22,United Kingdom,Human,False,England,A/England/798/2009,H1N1
868,2000-10-12,New Zealand,Human,False,Waikato,A/Waikato/19/2000,H1N1
869,2009-06-03,USA,Ruddy Turnstone/Avian,False,New Jersey,A/ruddy turnstone/New Jersey/AI09-1251/2009,H10N7
870,2011-02-26,China,Duck/Avian,False,Zhejiang,A/duck/Zhejiang/2244/2011,H5N1
871,2007-10-16,Sweden,Mallard/Avian,False,,A/mallard/Sweden/68538/2007,H4N6
872,2008-03-10,USA,Human,False,New York,A/New York/1152/2008,H3N2
873,2003-01-23,China,Condor/Avian,False,Guangdong,A/condor/Guangdong/139/2003,H5N1
874,2013-01-01,China,Chicken/Avian,False,Rizhao,A/chicken/Rizhao/1363/2013,H9N2
875,2000-01-01,Australia,Human,False,New South Wales,A/New South Wales/25/2000,H3N2
876,2007-02-21,USA,Human,False,Kentucky,A/Kentucky/UR06-0372/2007,H1N1
877,2002-11-17,Sweden,Mallard/Avian,True,,A/mallard/Sweden/936/2002,H10N9
878,2009-12-16,Greece,Human,False,Athens,A/Athens/INS267/2009,H1N1
879,2010-07-28,Chile,Human,False,,A/Chile/34/2010,H1N1
880,2011-08-19,USA,Mallard/Avian,False,Ohio,A/mallard/Ohio/11OS2224/2011,H1N1
881,2009-04-30,Canada,Human,False,Canada-SK,A/Canada-SK/RV1788/2009,H1N1
882,2010-01-31,Guatemala,Blue-Winged Teal/Avian,True,,A/blue-winged teal/Guatemala/CIP049-09/2010,H5N3
883,2010-08-31,Australia,Human,False,Sydney,A/Sydney/DD3-09/2010,H1N1
884,1995-01-01,China,Human,False,Shengzhen,A/Shengzhen/227/1995,H1N1
885,2009-04-27,USA,Human,False,Alabama,A/Alabama/02/2009,H1N1
886,1985-01-01,USA,Duck/Avian,False,Wisconsin,A/duck/Wisconsin/2626/1985,H10N3
887,2009-08-12,Australia,Human,False,,A/Australia/73/2009,H1N1
888,2009-04-27,USA,Human,False,New York,A/New York/3297/2009,H3N2
889,2011-12-10,USA,Gadwall/Avian,False,Mississippi,A/gadwall/Mississippi/11OS6085/2011,H6N1
890,1982-01-01,USA,Blue-Winged Teal/Avian,True,Wisconsin,A/blue-winged teal/Wisconsin/281/1982,H4N2
891,2010-08-11,Chile,Human,False,,A/Chile/64/2010,H1N1
892,2007-02-06,USA,Human,False,Oregon,A/Oregon/UR06-0200/2007,H3N2
893,2003-09-17,Australia,Human,False,Western Australia,A/Western Australia/40/2003,H3N2
894,2009-06-24,USA,Human,False,California,A/California/VRDL22/2009,H1N1
895,2012-08-14,USA,null,False,Wisconsin,A/mink/Wisconsin/31512-7/2012,H3N2
896,2009-10-17,USA,Green-Winged Teal/Avian,True,Illinois,A/American green-winged teal/Illinois/3054/2009,H1N2
897,2004-12-05,Egypt,Whiskered Tern/Avian,True,,A/whiskered tern/Egypt/04/2004,H6N2
898,2007-01-01,China,Chicken/Avian,True,Zhejiang,A/chicken/Zhejiang/HJ/2007,H9N2
899,1983-08-12,Canada,Mallard/Avian,False,ALB,A/mallard duck/ALB/506/1983,H9N1
900,2009-01-01,USA,Human,False,California,A/California/VRDL363/2009,H3N2
901,2004-06-19,Hong Kong,Human,False,,A/Hong Kong/HKU21/2004,H3N2
902,2009-11-14,USA,Human,False,Boston,A/Boston/657/2009,H1N1
903,2011-11-06,Nicaragua,Human,False,,A/Nicaragua/AGA2-65/2011,H3N2
904,1983-08-19,Canada,Mallard/Avian,True,ALB,A/mallard duck/ALB/635/1983,H3N5
905,2003-10-26,United Kingdom,Human,False,Scotland,A/Scotland/61/2003,H3N2
906,2009-04-30,USA,Human,False,California,A/California/VRDL244/2009,H1N1
907,2009-06-26,China,Brown-Headed Gull/Avian,False,Qinghai,A/brown-headed gull/Qinghai/9/2009,H5N1
908,2011-02-11,Germany,Human,False,Cologne,A/Cologne/INS605/2011,H1N1
909,2009-02-17,Malaysia,Human,False,,A/Malaysia/2156486/2009,H1N1
910,2013-03-15,Nicaragua,Human,False,,A/Nicaragua/7304_02/2013,H1N1
911,2007-12-04,USA,Human,False,Boston,A/Boston/12/2007,H1N1
912,2005-01-01,Thailand,Openbill Stork/Avian,False,Nakhonsawan,A/open-billed stork/Nakhonsawan/BBA2611M/05,H5N1
913,2008-09-30,Viet Nam,Human,False,DaNang,A/DaNang/DN365/2008,H1N1
914,2003-08-13,Canada,Avian,True,Alberta,A/blue-winged teal/Alberta/293/2003,H4N6
915,2013-07-01,USA,Swine,False,Indiana,A/swine/Indiana/13TOSU1159/2013,H1N1
916,2012-12-25,USA,Human,False,Boston,A/Boston/YGA_01041/2012,H1N1
917,2009-08-09,Canada,Avian,False,New Brunswick,A/ring-necked duck/New Brunswick/03400/2009,H3N8
918,2009-04-25,Mexico,Human,False,,A/Mexico/24015/2009,H1N1
919,2011-08-04,Hong Kong,Swine,False,,A/swine/Hong Kong/NS3032/2011,H3N2
920,2009-04-17,Mexico,Human,False,,A/Mexico/24043/2009,H1N1
921,2003-12-14,United Kingdom,Human,False,England,A/England/602/2003,H3N2
922,2012-05-15,USA,Swine,False,Indiana,A/swine/Indiana/A01203521/2012,H3N2
923,2005-01-01,USA,Northern Shoveler/Avian,True,NC,A/Northern shoveler/NC/6412-052/2005,H7N6
924,2009-11-21,USA,Human,False,Boston,A/Boston/691/2009,H1N1
925,2008-01-22,India,Chicken/Avian,False,,A/chicken/India/82544/2008,H5N1
926,2010-08-13,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM12221R0/2010,H4N6
927,2009-07-28,USA,Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM4410R1/2009,H10N7
928,2005-01-17,USA,Human,False,New York,A/New York/359/2005,H3N2
929,2010-09-10,Canada,Avian,False,Nova Scotia,A/American black duck/Nova Scotia/00090/2010,H1N1
930,2010-07-31,USA,Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM06905R0/2010,H7N3
931,2012-06-14,Chile,Human,False,Santiago,A/Santiago/p2d2/2012,H3N2
932,1986-08-19,Canada,Avian,False,Alberta,A/mallard/Alberta/549/1986,H6N2
933,2009-05-15,USA,Human,False,New York,A/New York/3519/2009,H3N2
934,2011-11-03,Nicaragua,Human,False,,A/Nicaragua/AGA2-68/2011,H1N1
935,2009-02-10,USA,Human,False,Boston,A/Boston/17/2009,H1N1
936,2009-05-08,Mexico,Human,False,Mexico City,A/Mexico City/002/2009,H1N1
937,2007-03-22,Viet Nam,Human,False,HaNoi,A/HaNoi/BM061/2007,H3N2
938,2010-04-26,Singapore,Human,False,,A/Singapore/TT150/2010,H1N1
939,2010-01-01,USA,Human,False,South Carolina,A/South Carolina/10/2010,H1N1
940,2012-01-07,USA,Avian,False,California,A/green-winged teal/California/96/2012,H1N1
941,2012-11-01,USA,Human,False,Boston,A/Boston/DOA2-107/2012,H3N2
942,2011-01-22,USA,Human,False,Illinois,A/Illinois/03/2011,H3N2
943,2007-08-22,Canada,Mallard/Avian,False,Alberta,A/mallard/Alberta/137/2007,H3N8
944,2009-04-29,USA,Human,False,New York,A/New York/3265/2009,H1N1
945,2001-01-31,Hong Kong,Swine,False,,A/swine/Hong Kong/8376/2001,H1N1
946,2013-12-12,USA,Human,False,New York,A/New York/WC-LVD-13-013/2013,H1N1
947,2009-04-24,United Kingdom,Human,False,Scotland,A/Scotland/91800799/2009,H1N1
948,1997-01-01,Japan,Parakeet/Avian,True,Chiba,A/parakeet/Chiba/1/97,H9N2
949,2009-03-05,China,Duck/Avian,False,Guangdong,A/duck/Guangdong/S1566/2009,H6N2
950,2013-09-28,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/13OS2767/2013,H3N8
951,2009-07-21,USA,Swine,True,Colorado,A/swine/Colorado/02875/2009,H1N2
952,2011-03-18,Singapore,Human,False,,A/Singapore/GP834/2011,H1N1
953,2009-07-24,Australia,Human,False,,A/Australia/37/2009,H1N1
954,2004-12-28,USA,Human,False,New York,A/New York/381/2004,H3N2
955,2009-12-16,USA,Human,False,New York,A/New York/7036/2009,H1N1
