,0,1,2,3,4,5,6,7,8,9
26,0.21755935947,0.231746031746,0.238794435858,0.227715877437,0.212074303406,0.237913486005,0.166904422254,0.0,0.0,0.0
27,0.220350683418,0.199372056515,0.201923076923,0.224965229485,0.221777421938,0.251756440281,0.210666666667,0.0,0.0,0.0
28,0.222997488138,0.238655462185,0.196721311475,0.226794438181,0.218382352941,0.227462686567,0.289473684211,0.0,0.0,0.0
29,0.216371001537,0.224283305228,0.231020408163,0.213976945245,0.22766798419,0.257444168734,0.213071895425,0.0,0.0,0.0
30,0.223479683665,0.238473767886,0.226117440841,0.199199563398,0.240399385561,0.247557003257,0.259822560203,0.0,0.0,0.0
31,0.225624051855,0.200573065903,0.216503992902,0.237345971564,0.219475085584,0.256948085999,0.144680851064,0.0,0.0,0.0
32,0.23847974384,0.243739565943,0.229676400947,0.219375350664,0.223908216136,0.207169214549,0.206896551724,0.0,0.0,0.0
33,0.239424937794,0.232044198895,0.216639209226,0.226501186348,0.242679355783,0.181091877497,0.231534090909,0.0,0.0,0.0
34,0.21206779661,0.201907790143,0.255302435192,0.229882955377,0.238833517903,0.229508196721,0.166896551724,0.0,0.0,0.0
35,0.227543325837,0.25,0.226956521739,0.239592969473,0.223921568627,0.205828779599,0.220451527224,0.0,0.0,0.0
36,0.23018549747,0.210950080515,0.220967741935,0.225716412356,0.220842738901,0.267150027886,0.179551122195,0.0,0.0,0.0
37,0.230484291398,0.196202531646,0.21635883905,0.228318250377,0.239920159681,0.232960893855,0.23159018143,0.0,0.0,0.0
38,0.241622078288,0.188087774295,0.230827067669,0.216510042381,0.236970378703,0.237024221453,0.202462380301,0.0,0.0,0.0
39,0.22492573207,0.200879765396,0.217060810811,0.220754716981,0.23400297619,0.233847913093,0.203290246769,0.0,0.0,0.0
40,0.226863226863,0.197674418605,0.226237234878,0.22030075188,0.229758522727,0.245222929936,0.243523316062,0.0,0.0,0.0
41,0.226197104677,0.19512195122,0.225752508361,0.212762078396,0.224018475751,0.240271772699,0.214026602177,0.0,0.0,0.0
42,0.233209723939,0.191596638655,0.238508239376,0.230958663149,0.227499042512,0.243093922652,0.202380952381,0.0,0.0,0.0
43,0.233551694674,0.23197492163,0.2288,0.224288425047,0.214127218935,0.207382224381,0.235294117647,0.0,0.0,0.0
44,0.217186417186,0.272727272727,0.232227488152,0.221825325951,0.225925925926,0.206606217617,0.18927444795,0.0,0.0,0.0
45,0.227216152676,0.230496453901,0.241518578352,0.229525862069,0.217374665136,0.18787515006,0.227830832196,0.0,0.0,0.0
46,0.219362915565,0.191455696203,0.227848101266,0.223406209811,0.253048780488,0.260448213204,0.211267605634,0.0,0.0,0.0
47,0.224635610174,0.235864297254,0.255760368664,0.235700018159,0.232761904762,0.219526627219,0.214386459803,0.0,0.0,0.0
48,0.235451599267,0.259615384615,0.190319934372,0.220411187257,0.21969140338,0.191091954023,0.284741144414,0.0,0.0,0.0
49,0.223687864482,0.220512820513,0.218362282878,0.229874272847,0.226077011056,0.253150684932,0.217610062893,0.0,0.0,0.0
50,0.229277618462,0.25834797891,0.221405228758,0.215591197314,0.206406989443,0.23677581864,0.242063492063,0.0,0.0,0.0
51,0.220060290491,0.236983842011,0.226475279107,0.211938177296,0.253105590062,0.273600904466,0.205755395683,0.0,0.0,0.0
52,0.239622379564,0.186885245902,0.209767814251,0.223981077147,0.243817619784,0.220728291317,0.189737470167,0.0,0.0,0.0
53,0.228941979522,0.216262975779,0.254253308129,0.225399183067,0.244582043344,0.233650793651,0.213054187192,0.0,0.0,0.0
54,0.21837944664,0.2797319933,0.209119496855,0.223390024842,0.201671891327,0.201306413302,0.258064516129,0.0,0.0,0.0
55,0.248929489009,0.219364599092,0.182096403979,0.228686425174,0.206857142857,0.212698412698,0.26501305483,0.0,0.0,0.0
56,0.231553258685,0.206802721088,0.233606557377,0.230386740331,0.223577235772,0.20901194354,0.214477211796,0.0,0.0,0.0
57,0.227539195637,0.192023633678,0.225694444444,0.249005116543,0.198828268034,0.229497354497,0.262172284644,0.0,0.0,0.0
58,0.237531345779,0.196567862715,0.197111299915,0.216860888565,0.219784768212,0.228136882129,0.232365145228,0.0,0.0,0.0
59,0.224815560027,0.182336182336,0.233628318584,0.228698719139,0.219040247678,0.228571428571,0.20066518847,0.0,0.0,0.0
60,0.21018766756,0.210619469027,0.258377425044,0.229386124228,0.234831460674,0.233644859813,0.204055766793,0.0,0.0,0.0
61,0.230433558559,0.212121212121,0.217995610827,0.21129394166,0.231994209193,0.229526462396,0.236241610738,0.0,0.0,0.0
62,0.230159833218,0.196850393701,0.211077844311,0.233735380117,0.218330849478,0.184241019699,0.225935828877,0.0,0.0,0.0
63,0.219852104664,0.193641618497,0.242374278648,0.215150403522,0.248177842566,0.249718785152,0.22446406053,0.0,0.0,0.0
64,0.217415889172,0.202995008319,0.223370429253,0.235754189944,0.20414507772,0.271669575334,0.195595854922,0.0,0.0,0.0
65,0.226833428084,0.226361031519,0.24107850912,0.240447343896,0.23394667668,0.224705152079,0.225490196078,0.0,0.0,0.0
66,0.232260726073,0.15923566879,0.236559139785,0.220064724919,0.226550079491,0.281068524971,0.152722443559,0.0,0.0,0.0
67,0.219439305536,0.261980830671,0.234817813765,0.212450945416,0.245934153114,0.174545454545,0.271232876712,0.0,0.0,0.0
68,0.223884694578,0.206422018349,0.242169595111,0.240543518178,0.218411552347,0.217466743783,0.23828125,0.0,0.0,0.0
69,0.240261586579,0.188455008489,0.202723146747,0.225495544644,0.225130890052,0.224608241439,0.249295774648,0.0,0.0,0.0
70,0.230084861757,0.178353658537,0.217868338558,0.232651570489,0.223614274867,0.247461928934,0.211491442543,0.0,0.0,0.0
71,0.235917456776,0.272413793103,0.190655614167,0.243333954876,0.188552188552,0.219512195122,0.267643142477,0.0,0.0,0.0
72,0.223907348683,0.22383252818,0.219591836735,0.223196347032,0.216118539935,0.225885225885,0.248724489796,0.0,0.0,0.0
73,0.230846484935,0.195195195195,0.2048,0.222693726937,0.234516616314,0.213797035348,0.235645933014,0.0,0.0,0.0
74,0.227360841872,0.226785714286,0.234182415776,0.235441677119,0.232101616628,0.235807860262,0.221917808219,0.0,0.0,0.0
75,0.236105248347,0.240137221269,0.210314262691,0.225639125602,0.194931047335,0.212196639701,0.266500622665,0.0,0.0,0.0
76,0.225886573755,0.200317965024,0.20814479638,0.233320625238,0.211595273264,0.212583995113,0.209158415842,0.0,0.0,0.0
77,0.242304989459,0.167146974063,0.210314262691,0.242730953257,0.219270420301,0.224418604651,0.164369034995,0.0,0.0,0.0
78,0.218904070996,0.248073959938,0.237906423473,0.212502311818,0.245139153641,0.202792553191,0.293661060802,0.0,0.0,0.0
79,0.223570190641,0.227528089888,0.222752585521,0.237444608567,0.224449685535,0.194346289753,0.222222222222,0.0,0.0,0.0
80,0.243062334402,0.211446740859,0.230508474576,0.216779279279,0.239803625378,0.196428571429,0.208732694356,0.0,0.0,0.0
81,0.235563575791,0.212171052632,0.242735042735,0.222284749578,0.234789391576,0.197544046983,0.244418331375,0.0,0.0,0.0
82,0.228174878557,0.190406976744,0.24921875,0.238245679242,0.258342707162,0.198307773665,0.177639751553,0.0,0.0,0.0
83,0.22482338274,0.252396166134,0.223941368078,0.21598670851,0.21892393321,0.201759208356,0.268041237113,0.0,0.0,0.0
84,0.224304293106,0.269681742044,0.248730964467,0.246471226927,0.223055665219,0.217294900222,0.208044382802,0.0,0.0,0.0
85,0.219512195122,0.242519685039,0.253086419753,0.220133978415,0.228767618359,0.252403846154,0.242462311558,0.0,0.0,0.0
86,0.222575736616,0.223752151463,0.225473321859,0.228419654714,0.221376811594,0.222877358491,0.216687422167,0.0,0.0,0.0
87,0.221466042819,0.222764227642,0.263736263736,0.225712198685,0.251953851879,0.198178896626,0.199233716475,0.0,0.0,0.0
88,0.230715188984,0.245733788396,0.187237615449,0.227583656868,0.228281308763,0.232406859846,0.203290246769,0.0,0.0,0.0
89,0.232810271041,0.194366197183,0.229875518672,0.22636051347,0.235981308411,0.254108723135,0.194379391101,0.0,0.0,0.0
90,0.221186440678,0.224328593997,0.223270440252,0.221926151504,0.242090295059,0.255702280912,0.252617801047,0.0,0.0,0.0
91,0.230887706525,0.203703703704,0.206896551724,0.228479332575,0.222141560799,0.187602852441,0.196153846154,0.0,0.0,0.0
92,0.22399552009,0.231833910035,0.2636148382,0.234757281553,0.225607668607,0.218035824583,0.22696929239,0.0,0.0,0.0
93,0.224450283502,0.248387096774,0.230527143981,0.230684730868,0.220755408874,0.22488317757,0.270777479893,0.0,0.0,0.0
94,0.226568867156,0.245901639344,0.251145737855,0.225800446761,0.256626968882,0.185426540284,0.205263157895,0.0,0.0,0.0
95,0.237594862814,0.222826086957,0.221548821549,0.2302948545,0.211609854877,0.198529411765,0.246056782334,0.0,0.0,0.0
96,0.226582278481,0.210338680927,0.238134206219,0.231628787879,0.214158662398,0.253433208489,0.209078404402,0.0,0.0,0.0
97,0.231687014428,0.270491803279,0.245993589744,0.229528985507,0.253667953668,0.188163037409,0.237715803453,0.0,0.0,0.0
98,0.2261671792,0.249541284404,0.221528861154,0.221956161356,0.224267468069,0.229836264403,0.257352941176,0.0,0.0,0.0
99,0.219940936577,0.226047904192,0.240188383046,0.213624583488,0.236709770115,0.250595238095,0.272334293948,0.0,0.0,0.0
